StatID,MatchID,PlayerID,MinutesPlayed,DistanceCoveredKM,Sprints,AvgHeartRate,MaxSpeedKMH,PassAccuracyPct,ShotsOnTarget,Tackles,Fouls,YellowCards,RedCards,MatchRating
10088,1618,66,67,6.17,0,150,35.66,72.22,0,3,1,0,0,7.61
10089,1618,85,43,6.15,31,159,28.43,88.29,2,2,0,0,0,7.96
10090,1618,73,65,10.67,21,151,31.56,76.82,1,0,0,0,0,7.56
10091,1618,89,77,8.6,24,161,35.05,90.26,2,3,1,0,0,7.94
10092,1618,64,67,9.67,21,158,36.0,85.85,1,4,2,0,0,7.74
10093,1618,65,82,9.3,17,143,25.37,82.54,0,2,1,0,0,6.04
10094,1619,89,87,10.41,38,158,34.73,67.83,1,3,1,1,0,6.23
10095,1619,84,86,12.4,33,154,26.73,85.98,2,4,1,0,0,6.77
10096,1619,65,100,10.12,24,161,27.76,72.69,2,2,1,0,0,7.34
10097,1619,78,70,11.76,24,154,22.0,77.19,1,1,2,0,0,5.67
10098,1619,76,76,6.6,28,155,27.67,88.38,3,1,1,0,0,7.29
10099,1619,87,96,12.82,23,132,31.46,76.56,5,1,2,0,0,6.02
10100,1619,66,86,6.91,9,158,27.44,89.52,0,1,1,0,0,7.51
10101,1619,86,57,10.03,28,156,32.4,83.09,0,2,1,0,0,7.01
10102,1619,70,77,9.57,40,170,28.19,82.56,1,2,2,1,0,5.97
10103,1619,90,79,15.45,24,151,31.45,86.12,1,2,1,0,0,8.04
10104,1619,67,85,8.32,23,131,36.0,76.06,1,0,3,0,0,5.87
10105,1619,81,73,11.53,11,159,31.55,86.18,1,0,0,0,0,6.26
10106,1619,77,69,9.94,45,147,33.11,73.92,0,1,1,0,0,8.79
10107,1619,68,91,9.7,36,145,24.38,71.33,0,4,1,0,0,7.7
10108,1619,74,74,8.06,24,164,29.73,85.57,2,1,2,0,0,7.49
10109,1619,80,81,10.73,44,142,33.62,97.0,0,0,1,0,0,6.21
10110,1619,79,100,12.63,18,145,27.8,66.2,3,3,2,0,0,6.98
10111,1619,82,74,7.22,29,150,23.49,80.43,0,0,2,0,0,5.73
10112,1620,80,100,8.07,34,147,28.37,80.54,1,2,2,0,0,6.34
10113,1620,70,100,7.32,40,159,31.71,91.57,1,1,3,0,0,7.02
10114,1620,85,63,12.54,16,162,25.78,79.33,0,2,3,0,0,7.09
10115,1620,90,88,9.88,33,135,28.0,75.29,0,6,0,1,0,6.93
10116,1620,82,98,9.03,36,163,31.49,87.29,1,3,0,0,0,7.18
10117,1620,79,74,8.47,32,143,29.42,90.5,2,1,2,0,0,7.22
10118,1620,69,81,10.57,20,149,23.14,79.46,0,3,0,0,0,7.07
10119,1620,75,90,9.18,28,161,28.54,82.96,1,1,2,1,0,6.08
10120,1620,88,68,9.0,32,141,30.76,78.2,2,3,1,0,0,6.59
10121,1620,66,66,6.74,0,152,26.66,91.83,1,4,2,0,0,5.45
10122,1620,84,69,7.3,33,135,31.89,74.8,0,1,0,0,0,6.51
10123,1620,72,63,10.96,15,150,29.19,81.62,1,4,1,0,0,5.93
10124,1620,81,79,10.24,17,120,30.88,81.95,2,1,1,0,0,6.39
10125,1620,71,79,8.45,22,158,31.68,80.69,2,3,2,0,0,6.26
10126,1621,80,76,9.09,29,142,24.97,86.33,3,1,1,0,0,6.3
10127,1621,85,62,9.6,34,148,33.22,77.31,0,0,3,0,0,7.48
10128,1621,71,67,12.78,19,155,31.13,75.39,5,2,2,0,0,6.63
10129,1621,73,56,10.51,27,143,30.76,82.46,1,0,1,0,0,6.33
10130,1621,69,87,9.51,23,163,32.02,72.93,2,4,0,0,0,6.28
10131,1621,68,60,10.54,20,135,29.92,69.09,0,3,1,0,0,7.15
10132,1621,77,74,8.82,24,156,33.67,92.49,0,2,2,0,0,7.09
10133,1621,74,72,7.3,15,143,26.24,76.84,0,4,3,0,0,6.86
10134,1621,84,89,9.69,25,161,29.18,78.29,2,2,4,0,0,6.0
10135,1621,76,67,14.59,35,142,30.48,79.7,1,1,0,1,0,7.88
10136,1621,90,53,8.93,36,127,31.77,78.31,1,3,2,0,0,6.14
10137,1621,75,50,11.11,30,145,34.61,78.53,1,5,1,0,0,6.49
10138,1621,78,60,9.96,24,150,28.28,86.93,1,2,2,0,0,6.7
10139,1621,79,100,6.35,30,146,31.37,85.91,3,7,1,0,0,6.72
10140,1622,83,82,9.83,33,140,31.66,86.34,0,5,1,0,0,6.85
10141,1622,61,98,10.13,21,152,32.14,78.18,0,2,1,0,0,6.75
10142,1622,63,39,8.8,15,161,30.7,82.28,2,4,2,0,0,6.55
10143,1622,76,59,11.29,36,152,31.79,78.43,3,2,2,0,0,5.0
10144,1622,73,69,9.86,32,176,35.46,92.68,1,2,1,0,0,6.83
10145,1622,75,57,8.02,29,145,36.0,72.38,2,2,2,1,0,5.98
10146,1622,85,54,10.1,25,160,31.82,81.24,1,2,3,0,0,7.54
10147,1622,64,54,9.39,23,163,27.15,84.7,2,1,0,0,0,5.79
10148,1622,82,100,11.49,28,138,33.48,80.99,2,4,0,0,0,5.02
10149,1622,66,62,5.34,0,162,26.25,71.1,1,4,2,0,0,6.72
10150,1622,62,30,9.73,17,159,31.96,71.32,1,2,2,0,0,6.79
10151,1622,70,62,12.45,27,161,29.2,79.65,2,0,0,0,0,7.14
10152,1622,79,81,8.01,29,138,24.38,78.62,0,2,4,1,0,5.59
10153,1622,86,100,14.34,16,144,24.82,73.85,3,2,0,0,0,6.66
10154,1622,65,86,7.63,39,158,27.98,74.27,2,4,2,0,0,8.33
10155,1622,89,88,10.57,32,146,31.99,84.01,3,1,1,0,0,6.65
10156,1622,81,58,11.05,31,162,27.22,79.33,1,2,0,0,0,6.33
10157,1622,88,53,9.91,35,126,27.58,93.07,2,2,1,0,0,6.59
10158,1623,75,95,12.06,13,118,26.78,67.92,0,3,2,1,0,6.13
10159,1623,82,72,13.15,14,131,33.6,76.64,0,4,0,0,0,6.39
10160,1623,87,27,9.55,25,164,31.59,83.94,2,2,4,0,0,7.81
10161,1623,69,49,11.02,34,152,28.98,77.13,1,0,1,0,0,5.56
10162,1623,81,85,7.02,37,149,32.69,92.89,0,1,1,0,0,5.85
10163,1623,64,87,12.39,29,157,27.25,90.53,1,3,0,0,0,7.52
10164,1623,67,56,7.02,9,123,27.64,92.01,1,2,4,1,0,8.0
10165,1623,68,85,10.22,32,157,33.89,87.62,1,4,2,0,0,6.59
10166,1623,85,67,9.06,25,178,32.31,84.31,1,0,1,0,0,6.37
10167,1623,61,85,9.78,29,138,30.25,85.95,3,3,1,0,0,7.67
10168,1623,84,87,11.41,29,147,27.31,74.23,0,3,1,0,0,6.11
10169,1623,74,31,5.79,22,158,27.69,82.41,0,2,2,1,0,6.96
10170,1623,86,48,10.36,23,168,31.02,85.65,1,1,1,0,0,8.13
10171,1623,71,71,9.17,31,135,31.08,82.37,1,4,3,0,0,6.46
10172,1623,65,81,9.03,30,137,30.23,79.79,2,4,0,0,0,6.67
10173,1623,77,66,11.26,31,138,31.59,85.12,0,4,1,0,0,8.08
10174,1624,65,67,11.87,29,146,28.65,72.67,1,3,0,0,0,9.08
10175,1624,88,36,12.49,29,147,32.33,80.14,2,4,2,1,0,7.26
10176,1624,71,95,12.3,34,139,25.91,70.81,1,2,1,0,0,7.25
10177,1624,61,58,10.79,45,131,23.52,77.96,1,2,0,0,0,6.65
10178,1624,82,65,8.83,33,129,34.01,97.0,3,2,2,0,0,5.01
10179,1624,62,56,7.67,33,141,36.0,84.4,0,2,3,0,0,8.32
10180,1624,68,76,10.28,24,156,30.07,83.94,0,0,2,0,0,6.41
10181,1624,74,67,10.47,28,138,32.25,81.63,0,3,2,0,0,7.08
10182,1624,70,50,11.82,30,140,27.51,78.06,0,3,0,0,0,6.77
10183,1624,75,93,8.04,39,162,26.95,75.95,1,4,1,0,0,5.81
10184,1624,90,57,11.51,22,145,36.0,91.49,4,2,0,0,0,7.21
10185,1624,72,52,9.86,15,151,30.45,89.04,2,4,1,0,0,6.75
10186,1624,67,68,8.22,41,146,29.79,78.75,1,2,1,0,0,7.39
10187,1624,86,53,10.95,28,137,30.77,75.9,0,1,3,0,0,6.62
10188,1624,76,61,10.01,23,173,32.41,83.02,0,4,1,0,0,5.62
10189,1624,66,72,2.47,7,156,32.32,83.52,1,1,2,0,0,7.12
10190,1625,81,56,10.43,24,150,25.78,72.81,0,1,0,1,0,6.59
10191,1625,76,76,7.64,30,144,31.32,73.58,2,0,1,0,0,6.32
10192,1625,61,41,11.75,36,163,33.08,82.01,0,0,0,0,0,5.84
10193,1625,85,78,9.61,26,147,30.05,93.44,0,0,1,0,0,5.75
10194,1625,67,90,11.08,25,154,26.8,92.45,1,4,0,0,0,5.8
10195,1625,64,51,9.49,20,148,26.91,85.01,0,1,0,0,0,4.66
10196,1625,88,30,13.96,41,145,35.41,88.13,0,2,1,0,0,6.53
10197,1625,83,75,7.63,20,143,26.27,74.27,1,3,4,0,0,8.64
10198,1625,66,69,5.92,6,151,31.82,87.58,2,2,0,0,0,8.71
10199,1625,82,75,10.75,34,126,28.97,85.74,2,0,0,0,0,6.13
10200,1625,72,73,11.8,20,132,36.0,80.61,4,4,0,0,0,5.87
10201,1625,89,83,13.23,47,130,23.62,83.31,0,1,0,1,0,5.47
10202,1625,87,53,12.97,36,170,27.61,78.77,1,1,1,1,0,8.03
10203,1625,90,46,8.41,16,157,31.66,80.96,1,3,2,1,0,7.61
10204,1625,63,81,11.7,25,147,23.92,97.0,3,2,2,0,0,6.64
10205,1625,75,86,7.37,25,157,36.0,84.0,1,2,0,0,0,5.72
10206,1626,88,66,11.42,17,144,36.0,87.75,3,3,2,0,0,8.01
10207,1626,86,49,9.18,12,164,31.71,84.19,1,1,2,0,0,6.7
10208,1626,69,48,9.61,36,150,35.26,81.95,2,4,3,0,0,6.77
10209,1626,71,90,11.74,26,134,29.11,80.91,2,3,1,0,0,7.72
10210,1626,84,58,10.99,15,146,27.78,94.21,0,2,0,0,0,7.98
10211,1626,85,91,8.23,24,144,30.54,79.93,0,1,0,0,0,5.66
10212,1626,62,84,8.87,29,127,30.61,93.48,1,3,0,0,0,6.0
10213,1626,70,61,11.87,28,166,29.37,81.65,2,4,4,0,0,7.11
10214,1626,83,76,10.91,34,165,30.39,74.74,0,0,1,0,0,6.42
10215,1626,68,53,9.44,22,153,35.31,83.01,3,0,2,0,0,6.82
10216,1626,61,41,12.96,28,152,34.57,97.0,0,2,0,0,0,7.31
10217,1626,77,100,11.01,16,143,27.87,92.76,2,1,0,0,0,6.05
10218,1626,65,66,6.09,32,150,30.29,78.64,1,1,1,0,0,5.76
10219,1626,74,46,8.89,22,142,27.03,73.63,0,4,0,1,0,5.4
10220,1626,64,34,9.58,20,182,27.71,86.0,2,3,3,0,0,6.78
10221,1626,89,54,9.57,20,133,23.74,84.44,1,2,3,0,0,7.04
10222,1626,72,67,8.25,32,148,32.57,81.86,2,2,0,0,0,6.76
10223,1626,81,80,9.9,17,168,36.0,70.92,1,2,0,0,0,6.76
10224,1627,71,52,10.21,21,154,29.92,84.56,0,1,2,0,0,7.42
10225,1627,82,84,9.93,25,161,23.43,95.77,1,3,0,0,0,5.8
10226,1627,78,100,9.88,12,163,34.52,82.75,0,3,4,0,0,7.0
10227,1627,76,49,9.96,34,179,26.66,80.01,1,3,0,0,0,6.93
10228,1627,90,85,12.04,33,160,28.37,95.47,1,3,1,0,0,7.12
10229,1627,73,100,9.06,15,161,26.29,72.61,0,2,0,0,0,8.27
10230,1627,85,63,10.0,32,128,30.92,88.76,0,4,2,1,0,5.61
10231,1627,63,80,11.1,25,161,34.95,86.75,0,3,0,0,0,6.08
10232,1627,84,58,9.03,15,169,28.76,89.6,3,0,2,0,0,7.59
10233,1627,79,100,8.38,36,178,32.5,74.56,0,3,4,0,0,5.27
10234,1627,64,62,13.55,16,139,28.77,70.45,3,1,1,0,0,6.2
10235,1627,83,76,12.94,31,132,31.54,89.74,1,1,2,0,0,6.76
10236,1627,80,54,9.41,33,158,30.7,83.81,0,2,0,0,0,7.5
10237,1627,70,100,10.07,38,168,28.75,83.42,2,1,1,0,0,5.99
10238,1627,67,89,12.0,17,155,30.82,79.54,0,1,0,0,0,6.68
10239,1628,65,74,11.58,18,167,34.26,86.62,2,2,1,0,0,7.75
10240,1628,66,77,4.86,10,163,25.99,78.75,1,1,0,0,0,7.11
10241,1628,87,74,10.43,28,170,30.05,81.32,1,2,0,0,0,6.91
10242,1628,82,48,13.31,29,151,23.43,87.81,0,3,1,0,0,7.42
10243,1628,71,84,10.86,29,184,28.61,80.35,3,3,2,0,0,6.99
10244,1628,89,64,11.86,32,157,26.28,86.64,1,6,3,0,0,8.05
10245,1628,79,28,9.46,17,149,34.86,87.25,1,5,0,1,0,6.45
10246,1628,88,91,12.56,31,145,31.79,89.12,2,2,1,0,0,6.78
10247,1628,70,86,7.53,26,142,35.04,93.68,3,2,1,1,0,5.8
10248,1628,61,100,7.3,33,167,32.05,77.16,1,2,2,0,0,7.37
10249,1628,90,54,10.57,22,160,27.56,90.48,2,2,1,0,0,5.8
10250,1628,69,47,9.24,23,145,33.45,80.5,0,0,2,0,0,6.0
10251,1628,77,75,9.94,28,141,30.69,88.5,0,1,0,0,0,7.67
10252,1628,84,86,11.11,14,171,27.27,82.66,1,3,1,0,0,7.19
10253,1628,76,100,4.9,44,163,30.6,79.04,1,0,2,0,0,7.31
10254,1628,73,100,12.07,32,134,29.63,81.72,1,3,1,0,0,7.37
10255,1628,74,62,9.95,26,161,28.86,75.25,0,1,3,0,0,7.7
10256,1628,85,70,8.79,28,149,32.02,71.7,0,0,0,0,0,7.44
10257,1629,88,68,11.72,34,171,28.12,75.29,1,1,1,0,0,5.44
10258,1629,64,100,12.49,29,146,28.87,72.45,0,3,1,0,0,5.73
10259,1629,65,60,10.86,22,137,35.68,71.12,1,3,0,0,0,5.74
10260,1629,71,70,10.04,30,150,30.63,80.35,0,3,1,0,0,5.61
10261,1629,67,67,7.81,48,154,30.75,80.5,0,4,1,0,0,6.22
10262,1629,78,68,8.76,31,144,30.66,78.32,1,3,0,0,0,6.96
10263,1629,70,81,12.01,10,151,29.71,83.19,1,0,1,0,0,5.98
10264,1629,82,67,10.22,26,160,31.69,80.37,0,3,0,0,0,5.95
10265,1629,72,83,8.22,6,168,35.69,87.56,1,3,1,0,0,7.89
10266,1629,79,58,9.85,25,167,36.0,74.82,0,0,0,0,0,7.07
10267,1629,69,64,8.16,32,151,33.74,75.67,3,2,2,1,0,6.88
10268,1629,61,53,10.3,16,148,35.34,79.5,1,3,0,0,0,7.87
10269,1629,63,83,12.03,44,127,34.93,86.01,2,3,4,0,0,6.83
10270,1629,84,23,9.24,35,138,26.14,83.96,0,3,3,0,0,6.32
10271,1629,68,75,10.58,21,140,30.69,85.21,2,3,2,0,0,7.75
10272,1629,74,85,8.12,34,146,32.92,77.9,1,1,0,0,0,7.12
10273,1629,76,60,4.99,30,138,32.55,85.11,1,0,0,0,0,7.51
10274,1630,75,71,8.11,25,140,28.49,68.52,1,2,2,0,0,6.08
10275,1630,73,35,8.13,25,150,30.42,85.44,0,0,1,0,0,6.63
10276,1630,79,48,9.48,37,164,29.1,85.7,1,0,0,0,0,6.34
10277,1630,80,57,9.38,32,136,33.06,69.06,1,1,3,0,0,6.64
10278,1630,84,53,7.21,36,167,29.83,79.83,1,2,0,0,0,7.56
10279,1630,71,89,10.7,20,174,31.12,84.5,0,6,1,0,0,7.63
10280,1630,62,68,11.87,28,123,26.18,86.36,2,1,0,0,0,7.59
10281,1630,85,43,11.83,30,144,29.35,77.79,0,0,1,0,0,6.05
10282,1630,88,71,11.12,47,137,33.86,77.23,1,1,1,1,0,7.42
10283,1630,63,96,10.69,34,156,33.78,69.58,2,1,2,0,0,5.24
10284,1630,69,98,9.87,17,151,31.91,66.37,0,2,0,0,0,6.59
10285,1630,82,77,8.32,30,149,27.77,87.11,1,1,1,0,0,8.09
10286,1630,87,30,5.09,21,148,34.9,73.62,0,3,1,0,0,6.18
10287,1630,64,80,10.95,36,121,30.04,97.0,2,0,0,0,0,7.69
10288,1630,61,66,12.49,31,138,26.84,85.78,0,1,4,1,0,6.36
10289,1630,89,52,7.06,42,162,28.08,83.15,2,2,1,0,0,7.16
10290,1630,81,88,8.43,25,148,31.05,74.61,2,2,4,0,0,6.6
10291,1630,74,81,9.48,33,155,35.56,81.1,2,4,0,0,0,5.35
10292,1631,74,62,8.14,43,147,36.0,73.27,2,2,1,0,0,6.91
10293,1631,66,84,3.83,1,154,27.47,76.14,1,4,1,1,0,6.05
10294,1631,70,61,7.76,40,141,34.35,86.15,0,1,1,0,0,5.97
10295,1631,82,98,10.52,20,164,31.99,91.91,1,3,0,0,0,7.84
10296,1631,76,78,10.54,30,161,26.71,81.86,1,0,1,0,0,7.01
10297,1631,71,60,11.3,30,161,29.19,81.16,0,3,1,0,0,5.58
10298,1631,85,70,8.88,37,144,33.81,84.69,0,8,0,0,0,6.1
10299,1631,73,48,10.31,32,160,29.17,87.98,3,1,1,0,0,7.06
10300,1631,78,54,13.65,38,144,23.73,86.07,2,5,0,1,0,7.48
10301,1631,64,62,8.44,35,138,33.86,81.34,5,4,2,0,0,6.45
10302,1631,83,57,9.04,37,136,29.29,85.45,0,3,1,0,0,7.02
10303,1631,79,78,12.75,20,133,32.7,81.18,1,3,1,0,0,6.17
10304,1631,63,83,12.42,32,136,25.83,87.71,1,0,1,1,0,6.86
10305,1631,88,90,8.68,15,134,29.38,95.82,2,0,0,0,0,6.39
10306,1631,62,78,10.38,17,159,29.91,81.15,1,2,1,1,0,5.61
10307,1631,89,68,9.14,27,146,31.16,95.29,1,4,2,0,0,6.05
10308,1631,86,71,9.23,25,151,33.43,80.38,1,0,2,0,0,6.8
10309,1631,80,56,10.09,26,123,27.31,78.72,0,0,1,0,0,6.7
10310,1632,68,62,9.43,13,152,27.83,81.64,1,1,1,0,0,7.24
10311,1632,84,60,11.1,44,137,28.09,88.84,0,5,1,0,0,7.91
10312,1632,81,100,11.03,37,114,29.7,89.41,1,2,0,0,0,7.32
10313,1632,61,71,10.24,37,139,36.0,81.28,2,3,2,0,0,6.6
10314,1632,87,89,7.57,26,140,27.99,83.97,1,1,1,0,0,7.3
10315,1632,66,76,7.32,7,159,33.36,83.64,0,3,0,1,0,5.98
10316,1632,62,72,11.55,32,130,31.67,82.42,1,2,1,1,0,7.07
10317,1632,75,65,11.03,23,149,31.94,79.23,0,2,0,1,0,7.56
10318,1632,65,89,8.13,36,148,32.33,88.74,0,1,1,0,0,6.62
10319,1632,80,84,8.59,27,133,30.32,89.72,0,2,1,1,0,7.28
10320,1632,88,61,11.75,34,143,30.41,80.65,1,4,2,0,0,6.83
10321,1632,79,52,10.09,35,141,36.0,87.53,1,1,2,0,0,8.0
10322,1632,90,97,9.52,23,133,32.36,92.83,1,1,1,0,0,6.0
10323,1632,86,30,12.61,25,135,27.83,83.29,0,3,1,0,0,7.9
10324,1633,83,66,10.71,33,157,32.34,78.84,0,2,1,0,0,6.89
10325,1633,84,53,10.13,40,159,25.96,86.47,0,1,1,0,0,6.73
10326,1633,63,31,11.14,30,153,28.59,90.48,1,6,0,0,0,5.27
10327,1633,75,74,11.72,40,147,28.53,88.52,0,3,1,1,0,6.41
10328,1633,86,93,8.34,30,153,29.99,88.53,1,5,1,0,0,6.88
10329,1633,67,47,11.68,39,139,30.68,77.42,2,1,3,1,0,6.7
10330,1633,61,81,11.36,24,144,26.81,89.37,3,1,1,0,0,6.17
10331,1633,72,61,8.17,34,139,30.21,85.44,0,1,2,0,0,6.09
10332,1633,77,70,10.17,33,163,26.79,81.53,1,1,1,0,0,7.62
10333,1633,89,34,11.63,25,164,28.51,85.53,2,6,0,0,0,7.69
10334,1633,69,100,12.1,21,148,31.56,79.58,2,0,0,0,0,6.79
10335,1633,66,60,5.67,2,152,25.34,82.33,2,4,0,0,0,6.21
10336,1633,74,55,10.21,14,149,35.77,75.03,1,4,0,0,0,6.91
10337,1633,87,100,12.76,30,155,29.27,76.74,1,2,0,0,0,7.17
10338,1633,70,62,11.56,18,150,27.08,84.83,1,2,0,0,0,6.62
10339,1634,77,89,10.59,24,156,25.45,74.81,1,2,0,0,0,6.67
10340,1634,75,97,9.61,31,150,28.67,71.24,4,2,1,0,0,7.69
10341,1634,66,42,5.16,0,163,25.21,86.98,1,0,2,0,0,6.55
10342,1634,88,81,9.05,22,140,34.71,87.15,1,3,1,0,0,5.93
10343,1634,81,48,8.96,18,172,29.62,79.43,0,2,2,0,0,8.22
10344,1634,61,86,10.08,32,153,31.18,87.97,2,1,1,0,0,6.41
10345,1634,89,65,10.52,27,139,32.16,63.79,0,1,1,0,0,5.43
10346,1634,74,68,12.36,35,159,33.07,75.98,1,2,2,0,0,6.05
10347,1634,70,46,11.15,27,143,29.28,72.64,1,5,3,0,0,6.76
10348,1634,82,67,10.28,41,131,28.22,87.72,3,0,1,0,0,7.04
10349,1634,64,70,13.65,13,161,27.09,88.6,1,3,2,0,0,5.87
10350,1634,73,61,8.77,30,161,31.97,76.66,1,1,0,0,0,7.68
10351,1634,62,75,10.11,13,160,30.69,78.78,1,3,2,0,0,6.81
10352,1634,78,84,16.0,23,145,33.66,67.58,0,2,0,0,0,5.88
10353,1634,76,79,9.81,21,127,28.32,94.24,2,3,0,0,0,6.46
10354,1634,69,71,11.41,23,139,24.45,80.63,2,0,1,0,0,6.14
10355,1977,81,95,8.04,35,163,32.52,73.1,1,4,2,0,0,6.16
10356,1977,63,68,11.28,15,156,36.0,94.93,1,1,4,0,0,6.74
10357,1977,85,62,4.46,22,160,25.7,80.61,0,0,3,0,0,7.46
10358,1977,68,58,4.78,20,161,25.86,85.99,1,2,3,0,0,7.86
10359,1977,75,83,11.73,19,149,27.26,74.15,1,6,2,0,0,6.33
10360,1977,84,100,10.78,18,173,29.92,85.07,3,2,1,1,0,6.1
10361,1977,83,44,11.96,32,169,31.93,67.17,2,4,1,0,0,6.73
10362,1977,80,62,8.11,25,156,32.24,76.97,0,2,0,0,0,8.03
10363,1977,71,76,10.7,30,152,34.69,80.01,5,2,1,1,0,7.17
10364,1977,76,100,9.85,32,154,36.0,83.9,3,3,1,0,0,6.79
10365,1977,69,44,10.02,25,139,26.83,76.0,2,1,1,0,0,6.56
10366,1977,87,64,11.1,29,148,32.97,71.78,1,2,3,0,0,4.74
10367,1977,86,69,9.17,22,159,30.55,86.64,2,2,0,0,0,5.83
10368,1977,65,100,9.23,23,147,36.0,82.4,1,3,1,0,0,7.84
10369,1977,78,37,9.94,27,135,28.56,82.73,5,2,1,1,0,8.04
10370,1977,64,78,13.36,32,148,28.1,74.36,2,0,1,0,0,5.85
10371,1977,82,23,10.56,24,135,28.8,93.36,0,0,3,0,0,6.28
10372,1977,88,68,11.57,28,166,31.6,83.25,0,1,1,0,0,6.9
10373,1978,72,64,9.09,36,155,28.36,73.75,0,2,1,0,0,7.19
10374,1978,76,66,9.53,15,155,24.15,92.52,1,2,3,0,0,7.06
10375,1978,75,46,10.76,38,144,25.62,81.08,4,2,0,0,0,7.04
10376,1978,89,63,8.38,31,139,30.6,70.17,2,3,4,0,0,7.64
10377,1978,65,87,8.98,31,142,31.71,80.08,3,5,1,0,0,6.06
10378,1978,67,64,8.42,30,133,33.19,93.48,1,4,1,0,0,7.14
10379,1978,77,71,10.45,17,150,34.31,84.74,3,2,1,0,0,6.18
10380,1978,78,92,9.49,22,139,30.81,91.61,2,1,4,1,0,6.99
10381,1978,68,34,10.86,13,141,33.75,81.77,3,2,0,0,0,8.79
10382,1978,86,57,10.69,18,132,32.99,70.7,4,2,2,0,0,6.85
10383,1978,81,77,8.78,28,123,25.23,71.44,0,6,0,0,0,7.13
10384,1978,87,89,9.06,19,155,30.24,83.13,0,2,1,1,0,7.52
10385,1978,64,82,7.45,39,150,32.76,87.51,2,0,2,0,0,6.74
10386,1978,70,65,8.78,27,142,30.66,67.23,2,1,1,0,0,6.14
10387,1978,79,84,12.99,29,140,28.87,86.4,1,3,4,0,0,7.06
10388,1979,64,79,8.93,23,165,29.87,77.04,1,2,1,0,0,7.57
10389,1979,79,73,11.77,30,126,24.37,73.83,0,4,0,0,0,8.5
10390,1979,84,47,11.82,29,150,36.0,84.94,0,1,0,0,0,7.16
10391,1979,66,78,2.92,19,154,32.83,90.95,0,2,1,0,0,6.68
10392,1979,77,50,10.99,24,150,32.07,87.46,4,2,2,0,0,6.45
10393,1979,88,88,6.0,20,142,26.97,89.26,1,0,1,0,0,6.86
10394,1979,83,57,8.47,23,134,22.0,85.61,2,0,0,0,0,5.22
10395,1979,67,59,9.39,26,149,28.49,80.98,2,1,0,0,0,6.24
10396,1979,87,87,9.07,37,150,30.75,83.04,0,4,0,0,0,6.58
10397,1979,89,76,9.45,20,158,34.08,89.59,0,0,3,0,0,6.78
10398,1979,68,71,9.3,25,156,28.05,94.41,4,0,3,0,0,6.57
10399,1979,71,25,12.05,20,161,32.19,80.22,1,1,1,0,0,7.9
10400,1979,69,92,6.29,31,160,29.46,81.53,2,3,3,1,0,7.28
10401,1979,90,63,11.43,28,136,26.82,77.01,1,0,0,1,0,7.89
10402,1980,69,85,10.19,25,148,28.93,91.22,1,3,2,0,0,6.6
10403,1980,90,82,7.96,17,149,28.63,80.27,1,0,2,1,0,7.13
10404,1980,72,87,12.85,27,170,28.34,86.67,1,1,1,0,0,6.89
10405,1980,89,58,8.41,37,129,34.6,78.91,0,0,1,0,0,7.89
10406,1980,80,71,10.37,26,147,28.12,85.14,0,1,3,0,0,7.61
10407,1980,87,59,9.01,32,160,28.54,69.98,0,2,0,0,0,7.73
10408,1980,64,59,11.55,26,146,32.37,81.56,4,0,2,0,0,7.03
10409,1980,83,73,9.2,37,152,29.37,69.0,1,2,2,0,0,7.26
10410,1980,76,62,11.54,28,183,30.17,88.95,1,2,1,0,0,6.17
10411,1980,75,63,11.77,34,163,33.57,83.93,2,1,0,0,0,5.95
10412,1980,79,48,10.54,26,150,33.33,88.93,1,0,2,0,0,7.14
10413,1980,85,53,9.41,21,147,26.78,79.44,2,1,3,0,0,6.8
10414,1980,71,80,12.66,32,165,29.83,82.92,0,1,1,1,0,6.49
10415,1980,68,54,10.59,31,147,29.44,79.91,0,0,1,0,0,7.24
10416,1981,71,76,8.62,26,136,31.6,85.43,3,1,3,0,0,8.16
10417,1981,72,83,9.4,36,163,30.64,72.99,1,2,2,0,0,6.78
10418,1981,88,39,8.46,29,146,26.49,84.25,2,3,1,0,0,7.39
10419,1981,75,43,11.42,13,158,29.95,83.72,2,4,1,0,0,8.81
10420,1981,83,69,9.7,25,158,29.01,75.89,1,2,1,0,0,7.3
10421,1981,61,80,6.81,39,134,30.01,88.21,1,2,2,0,0,6.68
10422,1981,65,85,9.99,29,151,26.08,78.83,0,2,2,0,0,6.7
10423,1981,66,62,3.71,13,150,32.3,90.53,1,3,1,0,0,7.32
10424,1981,67,85,9.82,32,139,25.77,82.07,0,3,3,0,0,7.42
10425,1981,82,56,12.6,32,144,28.8,80.06,1,2,1,1,0,7.86
10426,1981,78,73,10.98,22,153,33.43,73.93,0,2,1,1,0,6.96
10427,1981,73,67,11.0,17,158,31.82,79.5,0,0,0,0,0,5.08
10428,1981,79,75,10.9,23,147,28.63,85.41,2,1,2,0,0,7.77
10429,1981,70,82,14.58,31,145,25.83,87.78,4,4,1,0,0,6.05
10430,1981,81,61,10.16,20,126,34.73,75.26,0,2,1,0,0,5.91
10431,1981,68,58,7.58,41,146,29.75,84.82,4,1,1,0,0,6.64
10432,1981,89,62,12.06,28,137,27.02,69.32,1,0,0,0,0,5.49
10433,1981,80,73,12.06,26,142,36.0,87.49,1,2,2,0,0,7.42
10434,1982,77,100,9.13,31,152,36.0,81.98,2,1,1,1,0,6.39
